genome	genome_accession	source	protein_type	domains	domain_combination_type	count_raw	count_normalized_by_genome_size	count_normalized_by_total_proteins
GCF_013410065.1	GCF_013410065	mistdb	rr	HTH,hole	superfamily_comb	1	2.3226899164830387e-07	0.00027427317608337906
GCF_013410065.1	GCF_013410065	mistdb	rr	PAS_Fold	superfamily_comb	1	2.3226899164830387e-07	0.00027427317608337906
GCF_900114625.1	GCF_900114625	mistdb	rr	HTH	superfamily_comb	29	5.496737307322772e-06	0.00675990675990676
GCF_900114625.1	GCF_900114625	mistdb	rr	HTH,P-loop_NTPase	superfamily_comb	4	7.581706630790031e-07	0.0009324009324009324
GCF_900114625.1	GCF_900114625	mistdb	rr	P-loop_NTPase,hole	superfamily_comb	1	1.8954266576975077e-07	0.0002331002331002331
GCF_900114625.1	GCF_900114625	mistdb	rr	HTH,P-loop_NTPase,hole	superfamily_comb	2	3.7908533153950153e-07	0.0004662004662004662
GCF_900114625.1	GCF_900114625	mistdb	rr	nodomain	superfamily_comb	12	2.2745119892370093e-06	0.002797202797202797
GCF_900114625.1	GCF_900114625	mistdb	rr	HD_PDEase,hole	superfamily_comb	1	1.8954266576975077e-07	0.0002331002331002331
GCF_900114625.1	GCF_900114625	mistdb	rr	HTH,hole	superfamily_comb	2	3.7908533153950153e-07	0.0004662004662004662
GCF_900114625.1	GCF_900114625	mistdb	rr	Pyr_redox_2,hole	superfamily_comb	1	1.8954266576975077e-07	0.0002331002331002331
GCF_900114625.1	GCF_900114625	mistdb	rr	Nucleot_cyclase	superfamily_comb	1	1.8954266576975077e-07	0.0002331002331002331
GCF_900114625.1	GCF_900114625	mistdb	rr	No clan	superfamily_comb	2	3.7908533153950153e-07	0.0004662004662004662
GCF_900114625.1	GCF_900114625	mistdb	rr	hole	superfamily_comb	1	1.8954266576975077e-07	0.0002331002331002331
GCF_900114625.1	GCF_900114625	mistdb	rr	PAS_Fold	superfamily_comb	1	1.8954266576975077e-07	0.0002331002331002331
GCF_900188085.1	GCF_900188085	mistdb	rr	No clan	superfamily_comb	4	7.556030326127714e-07	0.0009280742459396752
GCF_900188085.1	GCF_900188085	mistdb	rr	HTH,hole	superfamily_comb	2	3.778015163063857e-07	0.0004640371229698376
GCF_900188085.1	GCF_900188085	mistdb	rr	Pyr_redox_2,hole	superfamily_comb	1	1.8890075815319284e-07	0.0002320185614849188
GCF_900188085.1	GCF_900188085	mistdb	rr	P-loop_NTPase,hole	superfamily_comb	2	3.778015163063857e-07	0.0004640371229698376
GCF_900188085.1	GCF_900188085	mistdb	rr	HTH	superfamily_comb	21	3.96691592121705e-06	0.004872389791183295
GCF_900188085.1	GCF_900188085	mistdb	rr	nodomain	superfamily_comb	16	3.0224121304510855e-06	0.0037122969837587007
GCF_900188085.1	GCF_900188085	mistdb	rr	HTH,P-loop_NTPase	superfamily_comb	2	3.778015163063857e-07	0.0004640371229698376
GCF_900188085.1	GCF_900188085	mistdb	rr	HD_PDEase,hole	superfamily_comb	1	1.8890075815319284e-07	0.0002320185614849188
GCF_900188085.1	GCF_900188085	mistdb	rr	HTH,P-loop_NTPase,hole	superfamily_comb	4	7.556030326127714e-07	0.0009280742459396752
GCF_900188085.1	GCF_900188085	mistdb	rr	PP2C	superfamily_comb	1	1.8890075815319284e-07	0.0002320185614849188
GCF_900188085.1	GCF_900188085	mistdb	rr	hole	superfamily_comb	1	1.8890075815319284e-07	0.0002320185614849188
GCF_900188085.1	GCF_900188085	mistdb	rr	Nucleot_cyclase	superfamily_comb	2	3.778015163063857e-07	0.0004640371229698376
GCF_900188085.1	GCF_900188085	mistdb	rr	PAS_Fold	superfamily_comb	1	1.8890075815319284e-07	0.0002320185614849188
GCF_900188085.1	GCF_900188085	mistdb	rr	GAF	superfamily_comb	1	1.8890075815319284e-07	0.0002320185614849188
GCF_004115155.1	GCF_004115155	mistdb	rr	HTH	superfamily_comb	28	4.560535406856765e-06	0.005427408412483039
GCF_004115155.1	GCF_004115155	mistdb	rr	Lactamase_B_2	superfamily_comb	1	1.6287626453059874e-07	0.0001938360147315371
GCF_004115155.1	GCF_004115155	mistdb	rr	nodomain	superfamily_comb	23	3.7461540842037713e-06	0.004458228338825354
GCF_004115155.1	GCF_004115155	mistdb	rr	No clan	superfamily_comb	5	8.143813226529938e-07	0.0009691800736576856
GCF_004115155.1	GCF_004115155	mistdb	rr	HTH,P-loop_NTPase,hole	superfamily_comb	2	3.2575252906119747e-07	0.0003876720294630742
GCF_004115155.1	GCF_004115155	mistdb	rr	HTH,P-loop_NTPase	superfamily_comb	3	4.886287935917962e-07	0.0005815080441946114
GCF_004115155.1	GCF_004115155	mistdb	rr	P-loop_NTPase,hole	superfamily_comb	2	3.2575252906119747e-07	0.0003876720294630742
GCF_004115155.1	GCF_004115155	mistdb	rr	HTH,hole	superfamily_comb	1	1.6287626453059874e-07	0.0001938360147315371
GCF_004115155.1	GCF_004115155	mistdb	rr	Pyr_redox_2,hole	superfamily_comb	1	1.6287626453059874e-07	0.0001938360147315371
GCF_004115155.1	GCF_004115155	mistdb	rr	No clan,Nucleot_cyclase	superfamily_comb	1	1.6287626453059874e-07	0.0001938360147315371
GCF_004115155.1	GCF_004115155	mistdb	rr	No clan,Nucleot_cyclase,PAS_Fold	superfamily_comb	1	1.6287626453059874e-07	0.0001938360147315371
GCF_004115155.1	GCF_004115155	mistdb	rr	P-loop_NTPase	superfamily_comb	1	1.6287626453059874e-07	0.0001938360147315371
GCF_004115155.1	GCF_004115155	mistdb	rr	Nucleot_cyclase	superfamily_comb	1	1.6287626453059874e-07	0.0001938360147315371
GCF_004115155.1	GCF_004115155	mistdb	rr	PAS_Fold	superfamily_comb	1	1.6287626453059874e-07	0.0001938360147315371
GCF_000178975.2	GCF_000178975	mistdb	rr	nodomain	superfamily_comb	15	2.725298620054128e-06	0.00317931326833404
GCF_000178975.2	GCF_000178975	mistdb	rr	No clan	superfamily_comb	5	9.08432873351376e-07	0.00105977108944468
GCF_000178975.2	GCF_000178975	mistdb	rr	HTH	superfamily_comb	23	4.17879121741633e-06	0.004874947011445528
GCF_000178975.2	GCF_000178975	mistdb	rr	HD_PDEase,hole	superfamily_comb	1	1.816865746702752e-07	0.000211954217888936
GCF_000178975.2	GCF_000178975	mistdb	rr	HTH,P-loop_NTPase	superfamily_comb	3	5.450597240108256e-07	0.000635862653666808
GCF_000178975.2	GCF_000178975	mistdb	rr	Pyr_redox_2,hole	superfamily_comb	1	1.816865746702752e-07	0.000211954217888936
GCF_000178975.2	GCF_000178975	mistdb	rr	HTH,P-loop_NTPase,hole	superfamily_comb	3	5.450597240108256e-07	0.000635862653666808
GCF_000178975.2	GCF_000178975	mistdb	rr	P-loop_NTPase,hole	superfamily_comb	2	3.633731493405504e-07	0.000423908435777872
GCF_000178975.2	GCF_000178975	mistdb	rr	P-loop_NTPase	superfamily_comb	1	1.816865746702752e-07	0.000211954217888936
GCF_000178975.2	GCF_000178975	mistdb	rr	hole	superfamily_comb	1	1.816865746702752e-07	0.000211954217888936
GCF_000178975.2	GCF_000178975	mistdb	rr	PAS_Fold	superfamily_comb	1	1.816865746702752e-07	0.000211954217888936
GCF_014203275.1	GCF_014203275	mistdb	rr	HTH	superfamily_comb	43	5.892959462057769e-06	0.0068844060198527054
GCF_014203275.1	GCF_014203275	mistdb	rr	HTH,P-loop_NTPase,hole	superfamily_comb	4	5.481822755402576e-07	0.0006404098623118795
GCF_014203275.1	GCF_014203275	mistdb	rr	No clan	superfamily_comb	6	8.222734133103864e-07	0.0009606147934678194
GCF_014203275.1	GCF_014203275	mistdb	rr	nodomain	superfamily_comb	43	5.892959462057769e-06	0.0068844060198527054
GCF_014203275.1	GCF_014203275	mistdb	rr	HTH,P-loop_NTPase	superfamily_comb	2	2.740911377701288e-07	0.0003202049311559398
GCF_014203275.1	GCF_014203275	mistdb	rr	No clan,Nucleot_cyclase,PAS_Fold	superfamily_comb	1	1.370455688850644e-07	0.0001601024655779699
GCF_014203275.1	GCF_014203275	mistdb	rr	Pyr_redox_2,hole	superfamily_comb	1	1.370455688850644e-07	0.0001601024655779699
GCF_014203275.1	GCF_014203275	mistdb	rr	HTH,hole	superfamily_comb	1	1.370455688850644e-07	0.0001601024655779699
GCF_014203275.1	GCF_014203275	mistdb	rr	P-loop_NTPase,hole	superfamily_comb	1	1.370455688850644e-07	0.0001601024655779699
GCF_014203275.1	GCF_014203275	mistdb	rr	Nucleot_cyclase	superfamily_comb	1	1.370455688850644e-07	0.0001601024655779699
GCF_014203275.1	GCF_014203275	mistdb	rr	PAS_Fold	superfamily_comb	2	2.740911377701288e-07	0.0003202049311559398
GCF_014203275.1	GCF_014203275	mistdb	rr	HD_PDEase	superfamily_comb	1	1.370455688850644e-07	0.0001601024655779699
GCF_003428625.2	GCF_003428625	mistdb	rr	nodomain	superfamily_comb	13	2.5990503070178157e-06	0.0032162295893122216
GCF_003428625.2	GCF_003428625	mistdb	rr	HTH	superfamily_comb	23	4.598319773954597e-06	0.005690252350321623
GCF_003428625.2	GCF_003428625	mistdb	rr	No clan	superfamily_comb	6	1.1995616801620688e-06	0.0014844136566056407
GCF_003428625.2	GCF_003428625	mistdb	rr	HTH,P-loop_NTPase	superfamily_comb	3	5.997808400810344e-07	0.0007422068283028204
GCF_003428625.2	GCF_003428625	mistdb	rr	Nucleot_cyclase	superfamily_comb	1	1.9992694669367814e-07	0.00024740227610094015
GCF_003428625.2	GCF_003428625	mistdb	rr	HTH,P-loop_NTPase,hole	superfamily_comb	3	5.997808400810344e-07	0.0007422068283028204
GCF_003428625.2	GCF_003428625	mistdb	rr	P-loop_NTPase,hole	superfamily_comb	1	1.9992694669367814e-07	0.00024740227610094015
GCF_003428625.2	GCF_003428625	mistdb	rr	PAS_Fold	superfamily_comb	1	1.9992694669367814e-07	0.00024740227610094015
GCF_003428625.2	GCF_003428625	mistdb	rr	HD_PDEase,hole	superfamily_comb	1	1.9992694669367814e-07	0.00024740227610094015
GCF_003428625.2	GCF_003428625	mistdb	rr	P-loop_NTPase	superfamily_comb	1	1.9992694669367814e-07	0.00024740227610094015
GCF_003428625.2	GCF_003428625	mistdb	rr	Pyr_redox_2,hole	superfamily_comb	1	1.9992694669367814e-07	0.00024740227610094015
GCF_003428625.2	GCF_003428625	mistdb	rr	hole	superfamily_comb	1	1.9992694669367814e-07	0.00024740227610094015
GCF_003428625.2	GCF_003428625	mistdb	rr	PAS_Fold,PAS_Fold,PAS_Fold	superfamily_comb	1	1.9992694669367814e-07	0.00024740227610094015
GCF_000688455.1	GCF_000688455	mistdb	rr	PAS_Fold	superfamily_comb	2	5.425166206748202e-07	0.0006311139160618492
GCF_000688455.1	GCF_000688455	mistdb	rr	HTH,P-loop_NTPase	superfamily_comb	4	1.0850332413496404e-06	0.0012622278321236984
GCF_000688455.1	GCF_000688455	mistdb	rr	HD_PDEase,hole	superfamily_comb	1	2.712583103374101e-07	0.0003155569580309246
GCF_000688455.1	GCF_000688455	mistdb	rr	nodomain	superfamily_comb	10	2.712583103374101e-06	0.003155569580309246
GCF_000688455.1	GCF_000688455	mistdb	rr	HTH,P-loop_NTPase,hole	superfamily_comb	4	1.0850332413496404e-06	0.0012622278321236984
GCF_000688455.1	GCF_000688455	mistdb	rr	HTH	superfamily_comb	12	3.255099724048921e-06	0.003786683496371095
GCF_000688455.1	GCF_000688455	mistdb	rr	No clan	superfamily_comb	2	5.425166206748202e-07	0.0006311139160618492
GCF_000688455.1	GCF_000688455	mistdb	rr	HTH,hole	superfamily_comb	1	2.712583103374101e-07	0.0003155569580309246
GCF_000688455.1	GCF_000688455	mistdb	rr	OKR_DC_1,OKR_DC_1_C,OKR_DC_1_N	superfamily_comb	1	2.712583103374101e-07	0.0003155569580309246
GCF_000688455.1	GCF_000688455	mistdb	rr	Nucleot_cyclase	superfamily_comb	1	2.712583103374101e-07	0.0003155569580309246
GCF_000688455.1	GCF_000688455	mistdb	rr	Pyr_redox_2,hole	superfamily_comb	1	2.712583103374101e-07	0.0003155569580309246
GCF_000688455.1	GCF_000688455	mistdb	rr	hole	superfamily_comb	1	2.712583103374101e-07	0.0003155569580309246
GCF_001006305.1	GCF_001006305	mistdb	rr	nodomain	superfamily_comb	16	2.477116858916738e-06	0.0029928918817807705
GCF_001006305.1	GCF_001006305	mistdb	rr	Nucleot_cyclase	superfamily_comb	1	1.5481980368229614e-07	0.00018705574261129816
GCF_001006305.1	GCF_001006305	mistdb	rr	HTH	superfamily_comb	38	5.8831525399272535e-06	0.00710811821922933
GCF_001006305.1	GCF_001006305	mistdb	rr	No clan	superfamily_comb	3	4.644594110468884e-07	0.0005611672278338945
GCF_001006305.1	GCF_001006305	mistdb	rr	Pyr_redox_2,hole	superfamily_comb	1	1.5481980368229614e-07	0.00018705574261129816
GCF_001006305.1	GCF_001006305	mistdb	rr	HTH,P-loop_NTPase	superfamily_comb	3	4.644594110468884e-07	0.0005611672278338945
GCF_001006305.1	GCF_001006305	mistdb	rr	P-loop_NTPase	superfamily_comb	1	1.5481980368229614e-07	0.00018705574261129816
GCF_001006305.1	GCF_001006305	mistdb	rr	P-loop_NTPase,hole	superfamily_comb	1	1.5481980368229614e-07	0.00018705574261129816
GCF_001006305.1	GCF_001006305	mistdb	rr	HTH,P-loop_NTPase,hole	superfamily_comb	4	6.192792147291845e-07	0.0007482229704451926
GCF_001006305.1	GCF_001006305	mistdb	rr	HTH,hole	superfamily_comb	1	1.5481980368229614e-07	0.00018705574261129816
GCF_001006305.1	GCF_001006305	mistdb	rr	HD_PDEase,hole	superfamily_comb	1	1.5481980368229614e-07	0.00018705574261129816
GCF_001006305.1	GCF_001006305	mistdb	rr	PAS_Fold	superfamily_comb	3	4.644594110468884e-07	0.0005611672278338945
GCF_001006305.1	GCF_001006305	mistdb	rr	No clan,Nucleot_cyclase,PAS_Fold	superfamily_comb	1	1.5481980368229614e-07	0.00018705574261129816
GCF_001006305.1	GCF_001006305	mistdb	rr	PAS_Fold,PAS_Fold,PAS_Fold	superfamily_comb	1	1.5481980368229614e-07	0.00018705574261129816
GCF_004123295.1	GCF_004123295	mistdb	rr	HTH	superfamily_comb	26	5.081909633091988e-06	0.006480558325024925
GCF_004123295.1	GCF_004123295	mistdb	rr	nodomain	superfamily_comb	12	2.3454967537347636e-06	0.0029910269192422734
GCF_004123295.1	GCF_004123295	mistdb	rr	No clan	superfamily_comb	4	7.818322512449212e-07	0.0009970089730807576
GCF_004123295.1	GCF_004123295	mistdb	rr	HTH,P-loop_NTPase	superfamily_comb	3	5.863741884336909e-07	0.0007477567298105683
GCF_004123295.1	GCF_004123295	mistdb	rr	Nucleot_cyclase	superfamily_comb	1	1.954580628112303e-07	0.0002492522432701894
GCF_004123295.1	GCF_004123295	mistdb	rr	Pyr_redox_2,hole	superfamily_comb	1	1.954580628112303e-07	0.0002492522432701894
GCF_004123295.1	GCF_004123295	mistdb	rr	HD_PDEase,hole	superfamily_comb	1	1.954580628112303e-07	0.0002492522432701894
GCF_004123295.1	GCF_004123295	mistdb	rr	HTH,P-loop_NTPase,hole	superfamily_comb	2	3.909161256224606e-07	0.0004985044865403788
GCF_004123295.1	GCF_004123295	mistdb	rr	P-loop_NTPase,hole	superfamily_comb	1	1.954580628112303e-07	0.0002492522432701894
GCF_004123295.1	GCF_004123295	mistdb	rr	PAS_Fold	superfamily_comb	2	3.909161256224606e-07	0.0004985044865403788
GCF_004123295.1	GCF_004123295	mistdb	rr	HTH,hole	superfamily_comb	1	1.954580628112303e-07	0.0002492522432701894
GCF_001449115.1	GCF_001449115	mistdb	rr	HTH	superfamily_comb	18	3.36719106302596e-06	0.004054054054054054
GCF_001449115.1	GCF_001449115	mistdb	rr	nodomain	superfamily_comb	15	2.8059925525216334e-06	0.0033783783783783786
GCF_001449115.1	GCF_001449115	mistdb	rr	HD_PDEase,hole	superfamily_comb	1	1.8706617016810888e-07	0.00022522522522522523
GCF_001449115.1	GCF_001449115	mistdb	rr	No clan	superfamily_comb	4	7.482646806724355e-07	0.0009009009009009009
GCF_001449115.1	GCF_001449115	mistdb	rr	HTH,P-loop_NTPase	superfamily_comb	3	5.611985105043266e-07	0.0006756756756756757
GCF_001449115.1	GCF_001449115	mistdb	rr	HTH,P-loop_NTPase,hole	superfamily_comb	2	3.7413234033621776e-07	0.00045045045045045046
GCF_001449115.1	GCF_001449115	mistdb	rr	HTH,hole	superfamily_comb	1	1.8706617016810888e-07	0.00022522522522522523
GCF_001449115.1	GCF_001449115	mistdb	rr	Pyr_redox_2,hole	superfamily_comb	1	1.8706617016810888e-07	0.00022522522522522523
GCF_001449115.1	GCF_001449115	mistdb	rr	P-loop_NTPase,hole	superfamily_comb	1	1.8706617016810888e-07	0.00022522522522522523
GCF_001449115.1	GCF_001449115	mistdb	rr	Nucleot_cyclase,hole	superfamily_comb	1	1.8706617016810888e-07	0.00022522522522522523
GCF_001449115.1	GCF_001449115	mistdb	rr	PAS_Fold	superfamily_comb	2	3.7413234033621776e-07	0.00045045045045045046
GCF_003131205.1	GCF_003131205	mistdb	rr	HTH	superfamily_comb	18	2.86689256718284e-06	0.0033500837520938024
GCF_003131205.1	GCF_003131205	mistdb	rr	nodomain	superfamily_comb	32	5.096697897213938e-06	0.00595570444816676
GCF_003131205.1	GCF_003131205	mistdb	rr	HTH,P-loop_NTPase,hole	superfamily_comb	4	6.370872371517422e-07	0.000744463056020845
GCF_003131205.1	GCF_003131205	mistdb	rr	P-loop_NTPase,hole	superfamily_comb	1	1.5927180928793556e-07	0.00018611576400521124
GCF_003131205.1	GCF_003131205	mistdb	rr	HTH,hole	superfamily_comb	1	1.5927180928793556e-07	0.00018611576400521124
GCF_003131205.1	GCF_003131205	mistdb	rr	CBP_BcsQ	superfamily_comb	1	1.5927180928793556e-07	0.00018611576400521124
GCF_003131205.1	GCF_003131205	mistdb	rr	PP2C	superfamily_comb	1	1.5927180928793556e-07	0.00018611576400521124
GCF_003131205.1	GCF_003131205	mistdb	rr	No clan,Nucleot_cyclase,PAS_Fold	superfamily_comb	1	1.5927180928793556e-07	0.00018611576400521124
GCF_003131205.1	GCF_003131205	mistdb	rr	HTH,P-loop_NTPase	superfamily_comb	3	4.778154278638067e-07	0.0005583472920156337
GCF_003131205.1	GCF_003131205	mistdb	rr	TonB_C,hole	superfamily_comb	1	1.5927180928793556e-07	0.00018611576400521124
GCF_003131205.1	GCF_003131205	mistdb	rr	No clan	superfamily_comb	6	9.556308557276134e-07	0.0011166945840312675
GCF_003131205.1	GCF_003131205	mistdb	rr	P-loop_NTPase	superfamily_comb	1	1.5927180928793556e-07	0.00018611576400521124
GCF_003131205.1	GCF_003131205	mistdb	rr	Pyr_redox_2,hole	superfamily_comb	1	1.5927180928793556e-07	0.00018611576400521124
GCF_003131205.1	GCF_003131205	mistdb	rr	Nucleot_cyclase	superfamily_comb	1	1.5927180928793556e-07	0.00018611576400521124
GCF_003131205.1	GCF_003131205	mistdb	rr	HD_PDEase,hole	superfamily_comb	1	1.5927180928793556e-07	0.00018611576400521124
GCF_003131205.1	GCF_003131205	mistdb	rr	PAS_Fold	superfamily_comb	3	4.778154278638067e-07	0.0005583472920156337
GCF_003131205.1	GCF_003131205	mistdb	rr	hole	superfamily_comb	1	1.5927180928793556e-07	0.00018611576400521124
GCF_000265425.1	GCF_000265425	mistdb	rr	HTH	superfamily_comb	24	4.590790338987784e-06	0.005513439007580979
GCF_000265425.1	GCF_000265425	mistdb	rr	nodomain	superfamily_comb	14	2.6779610310762074e-06	0.0032161727544222376
GCF_000265425.1	GCF_000265425	mistdb	rr	HTH,hole	superfamily_comb	2	3.8256586158231534e-07	0.00045945325063174823
GCF_000265425.1	GCF_000265425	mistdb	rr	Pyr_redox_2,hole	superfamily_comb	1	1.9128293079115767e-07	0.00022972662531587412
GCF_000265425.1	GCF_000265425	mistdb	rr	HTH,P-loop_NTPase	superfamily_comb	7	1.3389805155381037e-06	0.0016080863772111188
GCF_000265425.1	GCF_000265425	mistdb	rr	HTH,P-loop_NTPase,hole	superfamily_comb	5	9.564146539557883e-07	0.0011486331265793705
GCF_000265425.1	GCF_000265425	mistdb	rr	Nucleot_cyclase	superfamily_comb	1	1.9128293079115767e-07	0.00022972662531587412
GCF_000265425.1	GCF_000265425	mistdb	rr	No clan,hole	superfamily_comb	1	1.9128293079115767e-07	0.00022972662531587412
GCF_000265425.1	GCF_000265425	mistdb	rr	P-loop_NTPase,hole	superfamily_comb	1	1.9128293079115767e-07	0.00022972662531587412
GCF_000265425.1	GCF_000265425	mistdb	rr	No clan,Nucleot_cyclase,PAS_Fold	superfamily_comb	1	1.9128293079115767e-07	0.00022972662531587412
GCF_000265425.1	GCF_000265425	mistdb	rr	No clan	superfamily_comb	1	1.9128293079115767e-07	0.00022972662531587412
GCF_000265425.1	GCF_000265425	mistdb	rr	PAS_Fold	superfamily_comb	2	3.8256586158231534e-07	0.00045945325063174823
GCF_900102185.1	GCF_900102185	mistdb	rr	nodomain	superfamily_comb	18	3.7097599249474347e-06	0.004393458628264584
GCF_900102185.1	GCF_900102185	mistdb	rr	No clan	superfamily_comb	3	6.182933208245725e-07	0.000732243104710764
GCF_900102185.1	GCF_900102185	mistdb	rr	HTH	superfamily_comb	28	5.770737661029343e-06	0.006834268977300464
GCF_900102185.1	GCF_900102185	mistdb	rr	HTH,P-loop_NTPase	superfamily_comb	4	8.243910944327633e-07	0.000976324139614352
GCF_900102185.1	GCF_900102185	mistdb	rr	HTH,P-loop_NTPase,hole	superfamily_comb	3	6.182933208245725e-07	0.000732243104710764
GCF_900102185.1	GCF_900102185	mistdb	rr	P-loop_NTPase,hole	superfamily_comb	1	2.0609777360819083e-07	0.000244081034903588
GCF_900102185.1	GCF_900102185	mistdb	rr	HTH,hole	superfamily_comb	2	4.1219554721638165e-07	0.000488162069807176
GCF_900102185.1	GCF_900102185	mistdb	rr	Pyr_redox_2,hole	superfamily_comb	1	2.0609777360819083e-07	0.000244081034903588
GCF_900102185.1	GCF_900102185	mistdb	rr	PAS_Fold	superfamily_comb	1	2.0609777360819083e-07	0.000244081034903588
GCF_900102185.1	GCF_900102185	mistdb	rr	hole	superfamily_comb	1	2.0609777360819083e-07	0.000244081034903588
GCF_900105625.1	GCF_900105625	mistdb	rr	nodomain	superfamily_comb	18	3.742848819474292e-06	0.0044966275293529855
GCF_900105625.1	GCF_900105625	mistdb	rr	HTH	superfamily_comb	20	4.158720910526991e-06	0.004996252810392206
GCF_900105625.1	GCF_900105625	mistdb	rr	HTH,P-loop_NTPase,hole	superfamily_comb	4	8.317441821053982e-07	0.0009992505620784412
GCF_900105625.1	GCF_900105625	mistdb	rr	No clan,Nucleot_cyclase,PAS_Fold	superfamily_comb	1	2.0793604552634955e-07	0.0002498126405196103
GCF_900105625.1	GCF_900105625	mistdb	rr	Pyr_redox_2,hole	superfamily_comb	1	2.0793604552634955e-07	0.0002498126405196103
GCF_900105625.1	GCF_900105625	mistdb	rr	HTH,hole	superfamily_comb	2	4.158720910526991e-07	0.0004996252810392206
GCF_900105625.1	GCF_900105625	mistdb	rr	No clan	superfamily_comb	3	6.238081365790487e-07	0.0007494379215588309
GCF_900105625.1	GCF_900105625	mistdb	rr	HTH,P-loop_NTPase	superfamily_comb	4	8.317441821053982e-07	0.0009992505620784412
GCF_900105625.1	GCF_900105625	mistdb	rr	Nucleot_cyclase	superfamily_comb	1	2.0793604552634955e-07	0.0002498126405196103
GCF_900105625.1	GCF_900105625	mistdb	rr	P-loop_NTPase,hole	superfamily_comb	1	2.0793604552634955e-07	0.0002498126405196103
GCF_900105625.1	GCF_900105625	mistdb	rr	PAS_Fold	superfamily_comb	2	4.158720910526991e-07	0.0004996252810392206
GCF_000179915.2	GCF_000179915	mistdb	rr	HTH	superfamily_comb	24	4.710291555271542e-06	0.005615348619560131
GCF_000179915.2	GCF_000179915	mistdb	rr	nodomain	superfamily_comb	10	1.962621481363143e-06	0.002339728591483388
